trans_id,trans_type_id,trans_status_id,trans_amount,merchant_id,user_id,session_id,account_number,created_at,updated_at,load_created_at
3218,1,1,57025.7,50,6,0,69623614,2023-07-08 23:26:16,2023-07-08 23:30:16,2023-07-08 23:31:16
3219,1,3,68349.23,20,9,3219,29993920,2024-09-06 01:43:06,2024-09-06 01:48:06,2024-09-06 01:49:06
3220,1,3,76882.96,50,16,3220,97568832,2024-06-15 17:21:56,2024-06-15 17:22:56,2024-06-15 17:23:56
3221,1,2,49650.55,10,8,3221,12951768,2024-04-24 14:58:52,2024-04-24 15:00:52,2024-04-24 15:01:52
3222,1,3,87047.33,20,19,3222,19345012,2024-10-26 13:44:57,2024-10-26 13:46:57,2024-10-26 13:47:57
3223,1,2,23005.06,10,5,3223,99020182,2023-07-18 15:35:55,2023-07-18 15:39:55,2023-07-18 15:40:55
3224,1,3,33189.6,20,7,3224,46096691,2024-04-29 20:48:57,2024-04-29 20:51:57,2024-04-29 20:52:57
3225,1,1,16738.89,20,12,0,43074592,2024-09-04 14:22:23,2024-09-04 14:23:23,2024-09-04 14:24:23
3226,1,3,96143.46,40,3,3226,72547969,2023-04-12 14:01:27,2023-04-12 14:03:27,2023-04-12 14:04:27
3227,1,2,67280.05,30,14,3227,91663348,2023-10-19 21:34:19,2023-10-19 21:37:19,2023-10-19 21:38:19
3228,1,3,67157.75,10,10,3228,47993642,2023-08-19 21:19:49,2023-08-19 21:22:49,2023-08-19 21:23:49
3229,1,3,85336.73,50,15,3229,94524600,2024-04-14 23:07:16,2024-04-14 23:12:16,2024-04-14 23:13:16
3230,1,3,53724.73,50,17,3230,54375989,2023-08-05 16:59:51,2023-08-05 17:03:51,2023-08-05 17:04:51
3231,1,3,15579.62,50,20,3231,66816991,2023-12-07 17:50:41,2023-12-07 17:53:41,2023-12-07 17:54:41
3232,1,3,5010.6,20,16,3232,97568832,2024-06-30 13:00:07,2024-06-30 13:03:07,2024-06-30 13:04:07
3233,1,3,11168.02,40,7,3233,46096691,2023-04-01 01:55:51,2023-04-01 01:59:51,2023-04-01 02:00:51
3234,1,2,85128.34,10,11,3234,88887346,2023-11-06 03:07:05,2023-11-06 03:11:05,2023-11-06 03:12:05
3235,1,3,1228.84,40,17,3235,54375989,2024-02-01 11:27:33,2024-02-01 11:29:33,2024-02-01 11:30:33
3236,1,3,14404.91,50,20,3236,35011346,2023-09-27 17:40:06,2023-09-27 17:44:06,2023-09-27 17:45:06
3237,1,3,79566.88,40,15,3237,79834266,2023-04-02 10:18:38,2023-04-02 10:20:38,2023-04-02 10:21:38
3238,1,3,11998.56,30,2,3238,92436552,2024-05-07 08:06:05,2024-05-07 08:10:05,2024-05-07 08:11:05
3239,1,2,48785.3,50,19,3239,19345012,2023-09-14 20:00:24,2023-09-14 20:01:24,2023-09-14 20:02:24
3240,1,3,60394.32,20,8,3240,12951768,2024-08-27 13:27:29,2024-08-27 13:29:29,2024-08-27 13:30:29
3241,1,3,46430.23,30,17,3241,54375989,2024-07-30 08:10:14,2024-07-30 08:11:14,2024-07-30 08:12:14
3242,1,3,12532.61,40,6,3242,69623614,2023-09-20 00:11:23,2023-09-20 00:12:23,2023-09-20 00:13:23
3243,1,3,44156.78,10,10,3243,47993642,2023-10-07 10:36:43,2023-10-07 10:41:43,2023-10-07 10:42:43
3244,1,3,88645.99,20,19,3244,19345012,2024-07-28 08:09:38,2024-07-28 08:11:38,2024-07-28 08:12:38
3245,1,3,65015.9,50,7,3245,46096691,2024-01-01 10:09:23,2024-01-01 10:10:23,2024-01-01 10:11:23
3246,1,2,85778.76,40,20,3246,66816991,2023-12-01 18:21:29,2023-12-01 18:26:29,2023-12-01 18:27:29
3247,1,1,95220.32,40,5,0,96229025,2023-06-02 19:55:59,2023-06-02 19:58:59,2023-06-02 19:59:59
3248,1,1,44156.84,20,14,0,91663348,2024-03-07 13:06:35,2024-03-07 13:11:35,2024-03-07 13:12:35
3249,1,2,88942.87,50,5,3249,99020182,2023-08-23 07:51:55,2023-08-23 07:56:55,2023-08-23 07:57:55
3250,1,1,57668.21,20,14,0,91663348,2024-03-09 15:23:44,2024-03-09 15:25:44,2024-03-09 15:26:44
3251,1,1,96368.05,10,19,0,19345012,2023-07-19 04:46:53,2023-07-19 04:47:53,2023-07-19 04:48:53
3252,1,3,46722.68,10,4,3252,67517548,2023-08-11 14:52:16,2023-08-11 14:54:16,2023-08-11 14:55:16
3253,1,3,88262.8,30,16,3253,97568832,2024-05-20 11:05:19,2024-05-20 11:10:19,2024-05-20 11:11:19
3254,1,3,45985.06,40,9,3254,29993920,2023-03-30 04:35:47,2023-03-30 04:38:47,2023-03-30 04:39:47
3255,1,3,62917.91,50,15,3255,79834266,2024-03-25 03:30:39,2024-03-25 03:34:39,2024-03-25 03:35:39
3256,1,3,42637.31,10,8,3256,12951768,2023-12-17 10:04:34,2023-12-17 10:09:34,2023-12-17 10:10:34
3257,1,2,60198.73,50,10,3257,47993642,2024-03-16 00:51:24,2024-03-16 00:55:24,2024-03-16 00:56:24
3258,1,1,77014.99,50,18,0,19974284,2024-03-07 17:53:02,2024-03-07 17:58:02,2024-03-07 17:59:02
3259,1,3,86678.76,30,20,3259,66816991,2023-08-26 01:01:21,2023-08-26 01:05:21,2023-08-26 01:06:21
3260,1,3,8099.15,40,12,3260,43074592,2023-09-29 11:57:33,2023-09-29 12:01:33,2023-09-29 12:02:33
3261,1,2,13541.35,30,7,3261,46096691,2023-12-02 17:50:46,2023-12-02 17:52:46,2023-12-02 17:53:46
3262,1,3,87843.04,40,7,3262,46096691,2023-04-16 23:39:24,2023-04-16 23:43:24,2023-04-16 23:44:24
3263,1,3,3926.4,10,11,3263,88887346,2023-09-08 00:37:29,2023-09-08 00:42:29,2023-09-08 00:43:29
3264,1,3,56475.42,50,1,3264,66760199,2023-08-11 18:51:40,2023-08-11 18:55:40,2023-08-11 18:56:40
3265,1,2,39194.8,50,1,3265,66760199,2024-03-08 07:12:05,2024-03-08 07:16:05,2024-03-08 07:17:05
3266,1,3,41019.23,30,14,3266,91663348,2024-03-24 19:35:03,2024-03-24 19:37:03,2024-03-24 19:38:03
3267,1,2,75681.19,40,10,3267,45610882,2024-02-23 05:19:37,2024-02-23 05:24:37,2024-02-23 05:25:37
3268,1,3,94965.65,50,4,3268,67517548,2023-07-16 12:37:53,2023-07-16 12:40:53,2023-07-16 12:41:53
3269,1,2,95595.56,10,9,3269,52164352,2024-03-07 18:38:56,2024-03-07 18:42:56,2024-03-07 18:43:56
3270,1,3,96385.86,50,2,3270,23951580,2023-09-24 23:50:41,2023-09-24 23:53:41,2023-09-24 23:54:41
3271,1,3,89973.67,10,17,3271,54375989,2023-09-01 07:05:40,2023-09-01 07:10:40,2023-09-01 07:11:40
3272,1,3,58969.03,40,7,3272,46096691,2023-10-17 06:12:58,2023-10-17 06:14:58,2023-10-17 06:15:58
3273,1,2,21450.45,50,8,3273,12951768,2023-08-04 15:56:55,2023-08-04 16:00:55,2023-08-04 16:01:55
3274,1,2,76353.63,40,19,3274,19345012,2023-11-20 21:10:56,2023-11-20 21:13:56,2023-11-20 21:14:56
3275,1,3,27571.5,40,15,3275,79834266,2024-01-25 10:27:09,2024-01-25 10:29:09,2024-01-25 10:30:09
3276,1,3,49704.91,20,12,3276,43074592,2024-07-04 18:01:29,2024-07-04 18:02:29,2024-07-04 18:03:29
3277,1,3,25431.2,30,20,3277,35011346,2024-02-28 04:12:52,2024-02-28 04:14:52,2024-02-28 04:15:52
3278,1,3,28435.07,30,1,3278,66760199,2024-03-31 17:00:34,2024-03-31 17:04:34,2024-03-31 17:05:34
3279,1,3,98126.25,10,18,3279,19974284,2023-09-24 02:06:13,2023-09-24 02:08:13,2023-09-24 02:09:13
3280,1,3,74033.82,10,16,3280,97568832,2024-02-21 16:12:16,2024-02-21 16:13:16,2024-02-21 16:14:16
3281,1,3,54981.16,50,12,3281,43074592,2024-03-09 07:59:47,2024-03-09 08:04:47,2024-03-09 08:05:47
3282,1,3,88810.78,30,4,3282,67517548,2023-10-13 01:08:44,2023-10-13 01:12:44,2023-10-13 01:13:44
3283,1,3,55686.19,10,2,3283,92436552,2023-07-08 20:38:02,2023-07-08 20:43:02,2023-07-08 20:44:02
3284,1,3,35885.15,20,17,3284,54375989,2024-04-02 00:21:31,2024-04-02 00:22:31,2024-04-02 00:23:31
3285,1,3,57262.49,50,11,3285,88887346,2024-05-19 08:23:52,2024-05-19 08:28:52,2024-05-19 08:29:52
3286,1,1,29272.63,30,20,0,35011346,2023-11-19 00:21:05,2023-11-19 00:23:05,2023-11-19 00:24:05
3287,1,3,28189.61,20,20,3287,35011346,2024-08-20 14:40:22,2024-08-20 14:44:22,2024-08-20 14:45:22
3288,1,3,66037.01,10,14,3288,91663348,2023-08-20 09:34:30,2023-08-20 09:39:30,2023-08-20 09:40:30
3289,1,3,99365.97,10,7,3289,46096691,2024-03-19 17:01:46,2024-03-19 17:03:46,2024-03-19 17:04:46
3290,1,3,46006.49,50,16,3290,97568832,2024-04-12 04:24:41,2024-04-12 04:26:41,2024-04-12 04:27:41
3291,1,1,80047.9,40,19,0,19345012,2024-02-28 02:30:33,2024-02-28 02:35:33,2024-02-28 02:36:33
3292,1,1,22926.97,10,7,0,46096691,2024-03-01 21:35:13,2024-03-01 21:38:13,2024-03-01 21:39:13
3293,1,3,45097.96,30,16,3293,97568832,2023-11-03 17:04:51,2023-11-03 17:07:51,2023-11-03 17:08:51
3294,1,3,11067.92,40,17,3294,54375989,2023-04-09 06:40:35,2023-04-09 06:44:35,2023-04-09 06:45:35
3295,1,3,84924.78,10,16,3295,97568832,2023-12-31 20:28:00,2023-12-31 20:33:00,2023-12-31 20:34:00
3296,1,3,43169.73,50,19,3296,19345012,2023-12-31 17:14:20,2023-12-31 17:15:20,2023-12-31 17:16:20
3297,1,3,6747.75,40,13,3297,61869615,2023-12-04 10:12:05,2023-12-04 10:15:05,2023-12-04 10:16:05
3298,1,2,93805.78,40,2,3298,23951580,2023-05-30 20:29:24,2023-05-30 20:34:24,2023-05-30 20:35:24
3299,1,2,32445.19,30,8,3299,41391548,2024-07-16 00:54:15,2024-07-16 00:59:15,2024-07-16 01:00:15
3300,1,2,52121.7,10,10,3300,45610882,2024-05-23 06:50:17,2024-05-23 06:55:17,2024-05-23 06:56:17
3301,1,3,61605.81,20,11,3301,88887346,2024-03-21 23:10:28,2024-03-21 23:11:28,2024-03-21 23:12:28
3302,1,3,21268.52,30,4,3302,67517548,2024-07-19 23:25:49,2024-07-19 23:28:49,2024-07-19 23:29:49
3303,1,1,67174.03,40,12,0,43074592,2024-02-14 09:29:04,2024-02-14 09:32:04,2024-02-14 09:33:04
3304,1,1,9237.93,50,14,0,91663348,2023-09-11 06:28:25,2023-09-11 06:31:25,2023-09-11 06:32:25
3305,1,3,75620.2,30,5,3305,96229025,2024-07-04 06:49:48,2024-07-04 06:54:48,2024-07-04 06:55:48
3306,1,3,13139.23,20,18,3306,19974284,2024-01-12 17:18:00,2024-01-12 17:22:00,2024-01-12 17:23:00
3307,1,2,47026.75,50,3,3307,70359428,2024-04-18 10:57:43,2024-04-18 10:59:43,2024-04-18 11:00:43
3308,1,2,84558.86,20,14,3308,91663348,2024-09-06 18:32:40,2024-09-06 18:34:40,2024-09-06 18:35:40
3309,1,3,79603.27,10,12,3309,43074592,2024-06-16 19:18:25,2024-06-16 19:23:25,2024-06-16 19:24:25
3310,1,2,21558.28,40,3,3310,70359428,2023-07-06 10:39:27,2023-07-06 10:41:27,2023-07-06 10:42:27
3311,1,2,2463.22,20,3,3311,72547969,2024-02-12 08:20:41,2024-02-12 08:25:41,2024-02-12 08:26:41
3312,1,3,63457.35,20,13,3312,61869615,2024-05-26 12:12:37,2024-05-26 12:16:37,2024-05-26 12:17:37
3313,1,1,21406.26,30,7,0,46096691,2023-11-04 01:01:15,2023-11-04 01:05:15,2023-11-04 01:06:15
3314,1,3,12171.21,40,11,3314,88887346,2023-03-09 11:41:34,2023-03-09 11:44:34,2023-03-09 11:45:34
3315,1,3,36263.64,20,10,3315,47993642,2024-05-26 21:46:47,2024-05-26 21:47:47,2024-05-26 21:48:47
3316,1,3,71995.07,50,7,3316,46096691,2023-07-29 21:38:43,2023-07-29 21:41:43,2023-07-29 21:42:43
3317,1,3,63884.46,20,1,3317,66760199,2024-08-22 21:20:01,2024-08-22 21:24:01,2024-08-22 21:25:01
3318,1,3,87475.67,50,14,3318,91663348,2023-12-22 03:35:55,2023-12-22 03:40:55,2023-12-22 03:41:55
3319,1,3,90330.32,20,18,3319,19974284,2024-01-16 10:25:09,2024-01-16 10:29:09,2024-01-16 10:30:09
3320,1,3,75357.62,10,14,3320,91663348,2023-12-08 05:07:55,2023-12-08 05:12:55,2023-12-08 05:13:55
3321,1,3,86582.19,40,4,3321,67517548,2023-04-20 11:36:25,2023-04-20 11:37:25,2023-04-20 11:38:25
3322,1,2,75613.24,30,3,3322,72547969,2024-02-24 00:28:39,2024-02-24 00:32:39,2024-02-24 00:33:39
3323,1,3,17106.83,40,13,3323,61869615,2023-12-23 10:55:17,2023-12-23 10:56:17,2023-12-23 10:57:17
3324,1,2,68342.16,40,4,3324,67517548,2023-11-27 07:59:43,2023-11-27 08:04:43,2023-11-27 08:05:43
3325,1,3,91058.72,10,2,3325,23951580,2023-12-09 19:22:03,2023-12-09 19:26:03,2023-12-09 19:27:03
3326,1,1,77318.09,40,8,0,41391548,2023-09-29 00:16:05,2023-09-29 00:20:05,2023-09-29 00:21:05
3327,1,3,49060.08,40,18,3327,19974284,2023-10-18 08:28:00,2023-10-18 08:33:00,2023-10-18 08:34:00
3328,1,1,77906.58,40,20,0,35011346,2023-11-13 01:52:42,2023-11-13 01:57:42,2023-11-13 01:58:42
3329,1,3,62763.77,50,8,3329,41391548,2024-03-26 00:36:00,2024-03-26 00:41:00,2024-03-26 00:42:00
3330,1,3,21203.66,40,3,3330,72547969,2023-05-12 04:29:04,2023-05-12 04:32:04,2023-05-12 04:33:04
3331,1,3,90536.5,10,11,3331,88887346,2023-09-19 19:58:10,2023-09-19 19:59:10,2023-09-19 20:00:10
3332,1,1,62371.6,40,8,0,41391548,2023-08-27 13:28:13,2023-08-27 13:29:13,2023-08-27 13:30:13
3333,1,3,37182.59,40,1,3333,66760199,2024-01-21 22:49:56,2024-01-21 22:54:56,2024-01-21 22:55:56
3334,1,1,96465.8,50,20,0,35011346,2024-03-04 10:22:58,2024-03-04 10:24:58,2024-03-04 10:25:58
3335,1,3,63411.76,40,20,3335,66816991,2023-05-19 18:05:00,2023-05-19 18:08:00,2023-05-19 18:09:00
3336,1,2,10652.81,40,16,3336,97568832,2023-08-30 00:32:20,2023-08-30 00:37:20,2023-08-30 00:38:20
3337,1,3,40599.31,30,13,3337,61869615,2023-09-14 12:21:37,2023-09-14 12:24:37,2023-09-14 12:25:37
3338,1,3,79870.95,10,5,3338,96229025,2023-09-19 04:59:06,2023-09-19 05:02:06,2023-09-19 05:03:06
3339,1,3,12259.93,10,3,3339,70359428,2023-09-14 20:41:35,2023-09-14 20:46:35,2023-09-14 20:47:35
3340,1,2,32151.7,10,7,3340,46096691,2023-10-15 10:45:57,2023-10-15 10:48:57,2023-10-15 10:49:57
3341,1,1,54267.34,40,13,0,61869615,2023-03-09 07:45:01,2023-03-09 07:48:01,2023-03-09 07:49:01
3342,1,3,84205.98,30,10,3342,45610882,2023-11-30 06:00:49,2023-11-30 06:02:49,2023-11-30 06:03:49
3343,1,2,61496.46,20,6,3343,69623614,2024-11-29 11:56:29,2024-11-29 11:58:29,2024-11-29 11:59:29
3344,1,3,90464.3,10,10,3344,45610882,2023-11-05 10:09:45,2023-11-05 10:10:45,2023-11-05 10:11:45
3345,1,3,16256.75,50,4,3345,67517548,2023-10-18 04:19:13,2023-10-18 04:24:13,2023-10-18 04:25:13
3346,1,3,66054.72,30,16,3346,97568832,2023-11-28 21:40:02,2023-11-28 21:45:02,2023-11-28 21:46:02
3347,1,3,37365.28,40,20,3347,66816991,2023-04-30 06:06:23,2023-04-30 06:10:23,2023-04-30 06:11:23
3348,1,3,18314.91,50,8,3348,41391548,2023-08-22 08:16:09,2023-08-22 08:20:09,2023-08-22 08:21:09
3349,1,1,78659.48,50,5,0,96229025,2023-12-22 12:47:01,2023-12-22 12:49:01,2023-12-22 12:50:01
3350,1,2,29154.89,10,18,3350,19974284,2023-10-27 15:16:46,2023-10-27 15:19:46,2023-10-27 15:20:46
3351,1,3,12684.39,10,9,3351,52164352,2024-01-27 23:40:25,2024-01-27 23:42:25,2024-01-27 23:43:25
3352,1,3,18803.26,20,11,3352,88887346,2024-02-22 23:33:46,2024-02-22 23:36:46,2024-02-22 23:37:46
3353,1,3,57118.27,30,5,3353,96229025,2024-04-16 21:27:57,2024-04-16 21:29:57,2024-04-16 21:30:57
3354,1,2,81972.47,20,8,3354,12951768,2024-03-09 05:09:07,2024-03-09 05:10:07,2024-03-09 05:11:07
3355,1,3,85984.62,40,10,3355,45610882,2024-01-19 07:34:48,2024-01-19 07:35:48,2024-01-19 07:36:48
3356,1,3,15284.38,20,12,3356,43074592,2024-01-10 05:58:21,2024-01-10 06:02:21,2024-01-10 06:03:21
3357,1,3,62839.42,20,14,3357,91663348,2024-04-01 02:33:30,2024-04-01 02:34:30,2024-04-01 02:35:30
3358,1,3,57050.65,10,11,3358,88887346,2023-10-20 05:27:30,2023-10-20 05:28:30,2023-10-20 05:29:30
3359,1,3,79308.09,30,2,3359,92436552,2023-10-17 09:40:37,2023-10-17 09:44:37,2023-10-17 09:45:37
3360,1,3,10742.64,50,4,3360,67517548,2023-09-11 10:36:13,2023-09-11 10:39:13,2023-09-11 10:40:13
3361,1,3,75598.14,50,6,3361,69623614,2023-09-21 01:33:23,2023-09-21 01:34:23,2023-09-21 01:35:23
3362,1,3,13459.53,10,16,3362,97568832,2024-06-03 08:13:41,2024-06-03 08:18:41,2024-06-03 08:19:41
3363,1,3,19991.82,30,2,3363,92436552,2024-05-17 23:49:32,2024-05-17 23:54:32,2024-05-17 23:55:32
3364,1,3,4623.4,20,8,3364,41391548,2024-06-28 22:09:15,2024-06-28 22:12:15,2024-06-28 22:13:15
3365,1,1,32483.09,50,12,0,43074592,2024-04-18 21:36:16,2024-04-18 21:41:16,2024-04-18 21:42:16
3366,1,1,91588.6,10,11,0,88887346,2024-03-16 05:12:06,2024-03-16 05:14:06,2024-03-16 05:15:06
3367,1,3,12430.08,20,11,3367,88887346,2024-04-06 02:11:11,2024-04-06 02:13:11,2024-04-06 02:14:11
3368,1,3,2728.69,50,8,3368,41391548,2024-01-08 14:48:21,2024-01-08 14:52:21,2024-01-08 14:53:21
3369,1,3,42944.91,50,17,3369,54375989,2023-09-20 23:17:08,2023-09-20 23:22:08,2023-09-20 23:23:08
3370,1,3,96264.72,20,2,3370,92436552,2024-11-29 20:34:39,2024-11-29 20:38:39,2024-11-29 20:39:39
3371,1,3,45612.12,30,7,3371,46096691,2024-05-28 18:46:39,2024-05-28 18:47:39,2024-05-28 18:48:39
3372,1,3,26238.67,10,15,3372,94524600,2023-09-12 19:57:41,2023-09-12 20:01:41,2023-09-12 20:02:41
3373,1,3,20946.24,40,11,3373,88887346,2023-09-07 13:22:58,2023-09-07 13:23:58,2023-09-07 13:24:58
3374,1,3,4421.0,50,7,3374,46096691,2023-07-30 11:06:51,2023-07-30 11:10:51,2023-07-30 11:11:51
3375,1,3,3008.73,10,1,3375,66760199,2023-06-26 16:03:29,2023-06-26 16:07:29,2023-06-26 16:08:29
3376,1,3,1446.85,30,10,3376,45610882,2024-05-08 04:27:51,2024-05-08 04:29:51,2024-05-08 04:30:51
3377,1,3,56356.98,40,7,3377,46096691,2023-03-21 05:42:21,2023-03-21 05:46:21,2023-03-21 05:47:21
3378,1,2,25751.69,10,20,3378,66816991,2023-11-28 23:08:00,2023-11-28 23:10:00,2023-11-28 23:11:00
3379,1,3,69272.21,10,4,3379,67517548,2024-02-12 10:09:20,2024-02-12 10:13:20,2024-02-12 10:14:20
3380,1,3,37250.32,50,1,3380,66760199,2023-09-21 23:57:56,2023-09-22 00:00:56,2023-09-22 00:01:56
3381,1,3,17023.34,40,10,3381,45610882,2023-12-23 07:22:24,2023-12-23 07:23:24,2023-12-23 07:24:24
3382,1,3,67319.53,40,2,3382,23951580,2023-05-02 10:03:18,2023-05-02 10:04:18,2023-05-02 10:05:18
3383,1,3,71782.05,30,17,3383,54375989,2024-01-14 21:26:11,2024-01-14 21:28:11,2024-01-14 21:29:11
3384,1,3,22876.64,30,5,3384,99020182,2023-12-05 04:22:24,2023-12-05 04:27:24,2023-12-05 04:28:24
3385,1,3,12684.31,20,18,3385,19974284,2024-08-29 16:57:58,2024-08-29 16:59:58,2024-08-29 17:00:58
3386,1,3,13311.34,10,8,3386,12951768,2023-11-12 17:11:05,2023-11-12 17:13:05,2023-11-12 17:14:05
3387,1,2,91827.8,40,5,3387,99020182,2023-08-06 15:14:46,2023-08-06 15:15:46,2023-08-06 15:16:46
3388,1,1,20832.16,50,2,0,23951580,2023-09-04 16:11:37,2023-09-04 16:15:37,2023-09-04 16:16:37
3389,1,2,63532.08,30,11,3389,88887346,2023-10-15 03:16:59,2023-10-15 03:19:59,2023-10-15 03:20:59
3390,1,3,83687.98,50,19,3390,19345012,2024-05-08 07:17:09,2024-05-08 07:18:09,2024-05-08 07:19:09
3391,1,3,37602.27,30,8,3391,41391548,2024-01-31 09:56:21,2024-01-31 09:58:21,2024-01-31 09:59:21
3392,1,3,71893.0,10,19,3392,19345012,2023-09-24 02:07:24,2023-09-24 02:12:24,2023-09-24 02:13:24
3393,1,3,42911.81,30,10,3393,45610882,2024-01-02 16:10:54,2024-01-02 16:14:54,2024-01-02 16:15:54
3394,1,1,10518.37,10,20,0,35011346,2024-03-13 22:28:51,2024-03-13 22:30:51,2024-03-13 22:31:51
3395,1,3,13438.25,20,19,3395,19345012,2024-08-09 07:16:34,2024-08-09 07:17:34,2024-08-09 07:18:34
3396,1,2,97671.69,10,10,3396,45610882,2024-06-10 21:46:56,2024-06-10 21:50:56,2024-06-10 21:51:56
3397,1,3,69124.87,40,5,3397,96229025,2023-04-25 23:18:56,2023-04-25 23:21:56,2023-04-25 23:22:56
3398,1,3,33528.88,10,14,3398,91663348,2023-09-16 21:25:53,2023-09-16 21:28:53,2023-09-16 21:29:53
3399,1,3,87125.04,20,10,3399,47993642,2024-03-02 21:16:09,2024-03-02 21:20:09,2024-03-02 21:21:09
3400,1,2,24309.47,40,4,3400,67517548,2023-09-23 07:42:36,2023-09-23 07:45:36,2023-09-23 07:46:36
3401,1,2,98133.86,50,1,3401,66760199,2023-10-11 17:33:16,2023-10-11 17:34:16,2023-10-11 17:35:16
3402,1,2,85416.77,40,20,3402,66816991,2023-10-15 03:06:43,2023-10-15 03:08:43,2023-10-15 03:09:43
3403,1,3,26883.85,50,16,3403,97568832,2023-11-20 10:33:19,2023-11-20 10:38:19,2023-11-20 10:39:19
3404,1,3,30168.01,10,1,3404,66760199,2024-04-23 04:18:37,2024-04-23 04:21:37,2024-04-23 04:22:37
3405,1,3,58796.73,50,13,3405,61869615,2023-11-01 02:17:31,2023-11-01 02:19:31,2023-11-01 02:20:31
3406,1,2,226.59,40,6,3406,69623614,2023-05-21 10:08:18,2023-05-21 10:13:18,2023-05-21 10:14:18
3407,1,3,15663.62,30,1,3407,66760199,2023-09-29 06:02:46,2023-09-29 06:03:46,2023-09-29 06:04:46
3408,1,3,19793.25,30,8,3408,12951768,2024-04-23 00:44:57,2024-04-23 00:47:57,2024-04-23 00:48:57
3409,1,3,23146.64,20,16,3409,97568832,2024-07-09 17:34:21,2024-07-09 17:37:21,2024-07-09 17:38:21
3410,1,2,18007.02,10,3,3410,72547969,2024-04-24 00:22:42,2024-04-24 00:25:42,2024-04-24 00:26:42
3411,1,2,97623.04,20,5,3411,96229025,2024-09-04 11:04:56,2024-09-04 11:08:56,2024-09-04 11:09:56
3412,1,3,43813.5,40,12,3412,43074592,2024-02-11 08:28:38,2024-02-11 08:33:38,2024-02-11 08:34:38
3413,1,1,15838.65,40,8,0,41391548,2024-01-23 22:36:35,2024-01-23 22:40:35,2024-01-23 22:41:35
3414,1,2,50758.15,30,18,3414,19974284,2024-03-25 00:29:42,2024-03-25 00:30:42,2024-03-25 00:31:42
3415,1,3,63860.59,20,8,3415,41391548,2024-02-24 19:33:19,2024-02-24 19:35:19,2024-02-24 19:36:19
3416,1,3,58517.99,50,19,3416,19345012,2023-10-18 00:24:50,2023-10-18 00:28:50,2023-10-18 00:29:50
3417,1,2,5682.33,50,11,3417,88887346,2024-02-15 05:09:14,2024-02-15 05:14:14,2024-02-15 05:15:14
3418,1,3,74717.13,20,8,3418,41391548,2024-05-05 04:11:21,2024-05-05 04:12:21,2024-05-05 04:13:21
3419,1,2,74850.72,50,15,3419,94524600,2023-10-29 01:26:15,2023-10-29 01:31:15,2023-10-29 01:32:15
3420,1,3,37715.56,10,15,3420,94524600,2024-01-30 17:16:38,2024-01-30 17:21:38,2024-01-30 17:22:38
3421,1,3,44307.77,40,4,3421,67517548,2023-04-11 20:19:14,2023-04-11 20:24:14,2023-04-11 20:25:14
3422,1,3,13276.65,30,16,3422,97568832,2024-01-02 18:11:45,2024-01-02 18:15:45,2024-01-02 18:16:45
3423,1,3,95787.68,40,18,3423,19974284,2023-12-16 22:46:25,2023-12-16 22:47:25,2023-12-16 22:48:25
3424,1,3,39146.3,40,6,3424,69623614,2023-07-21 05:09:00,2023-07-21 05:11:00,2023-07-21 05:12:00
3425,1,3,89123.83,40,20,3425,66816991,2024-01-17 12:42:47,2024-01-17 12:44:47,2024-01-17 12:45:47
3426,1,1,84539.04,20,6,0,69623614,2024-05-05 20:07:15,2024-05-05 20:12:15,2024-05-05 20:13:15
3427,1,3,12533.49,30,18,3427,19974284,2023-11-19 22:26:51,2023-11-19 22:27:51,2023-11-19 22:28:51
3428,1,3,44586.13,50,11,3428,88887346,2024-06-22 13:08:38,2024-06-22 13:09:38,2024-06-22 13:10:38
3429,1,3,38594.14,50,3,3429,72547969,2024-01-28 13:16:15,2024-01-28 13:18:15,2024-01-28 13:19:15
3430,1,3,87975.72,20,6,3430,69623614,2024-12-16 06:00:12,2024-12-16 06:04:12,2024-12-16 06:05:12
3431,1,3,31267.55,10,11,3431,88887346,2023-11-27 07:12:36,2023-11-27 07:16:36,2023-11-27 07:17:36
3432,1,2,79747.21,50,15,3432,79834266,2024-03-23 10:27:44,2024-03-23 10:30:44,2024-03-23 10:31:44
3433,1,3,7613.17,50,14,3433,91663348,2024-05-12 15:41:03,2024-05-12 15:45:03,2024-05-12 15:46:03
3434,1,3,86593.25,30,9,3434,29993920,2024-02-10 11:25:11,2024-02-10 11:28:11,2024-02-10 11:29:11
3435,1,3,74536.78,10,17,3435,54375989,2023-08-11 16:48:43,2023-08-11 16:52:43,2023-08-11 16:53:43
3436,1,2,62451.94,40,8,3436,12951768,2023-09-16 18:34:43,2023-09-16 18:37:43,2023-09-16 18:38:43
3437,1,3,52985.74,40,10,3437,47993642,2023-06-24 20:27:01,2023-06-24 20:28:01,2023-06-24 20:29:01
3438,1,3,28014.67,20,11,3438,88887346,2024-05-04 14:12:20,2024-05-04 14:15:20,2024-05-04 14:16:20
3439,1,3,80405.89,40,11,3439,88887346,2024-01-03 17:29:16,2024-01-03 17:34:16,2024-01-03 17:35:16
3440,1,3,65272.31,40,13,3440,61869615,2023-05-25 10:48:10,2023-05-25 10:51:10,2023-05-25 10:52:10
3441,1,3,77745.08,40,18,3441,19974284,2024-01-01 19:48:47,2024-01-01 19:49:47,2024-01-01 19:50:47
3442,1,3,90439.89,50,10,3442,47993642,2024-05-02 07:53:07,2024-05-02 07:56:07,2024-05-02 07:57:07
